id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,price_total_zl_cleaned,price_per_m2_zl_cleaned,area_m2_cleaned,city
3676596,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-jana-czochralskiego-1-pokoj-o5t1p9,,15.0,Wrocław Psie Pole,ul. Jana Czochralskiego,Mieszkanie,1,30,True,499 000,16 633zł / m²,499000.0,16633.0,30.0,Wrocław
3446048,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-jednosci-narodowej-4-pokojowe-y7d9j3,ponad miesiąc temu,27.0,Wrocław Śródmieście,ul. Jedności Narodowej,Mieszkanie,4,68,True,1 349 000,19 719zł / m²,1349000.0,19719.0,68.0,Wrocław
3338160,https://adresowo.pl/o/mieszkanie-wroclaw-huby-ul-wapienna-4-pokojowe-a5y4n2,ponad miesiąc temu,18.0,Wrocław Huby,ul. Wapienna,Mieszkanie,4,100,True,1 250 000,12 511zł / m²,1250000.0,12511.0,100.0,Wrocław
3720574,https://adresowo.pl/o/mieszkanie-wroclaw-gajowice-ul-olowiana-3-pokojowe-m5o4z9,wczoraj,8.0,Wrocław Gajowice,ul. Ołowiana,Mieszkanie,3,46,True,606 215,13 179zł / m²,606215.0,13179.0,46.0,Wrocław
3720402,https://adresowo.pl/o/mieszkanie-wroclaw-karlowice-ul-kornela-ujejskiego-9-pokojowe-l4i3a3,wczoraj,4.0,Wrocław Karłowice,ul. Kornela Ujejskiego,Mieszkanie,9,176,True,1 300 000,7 396zł / m²,1300000.0,7396.0,176.0,Wrocław
3676616,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-jana-czochralskiego-4-pokojowe-z9z1j5,,9.0,Wrocław Psie Pole,ul. Jana Czochralskiego,Mieszkanie,4,74,True,1 179 135,15 999zł / m²,1179135.0,15999.0,74.0,Wrocław
3301686,https://adresowo.pl/o/mieszkanie-wroclaw-huby-ul-lodzka-3-pokojowe-h0w9s9,ponad miesiąc temu,17.0,Wrocław Huby,ul. Łódzka,Mieszkanie,3,83,True,690 000,8 359zł / m²,690000.0,8359.0,83.0,Wrocław
3141254,https://adresowo.pl/o/mieszkanie-wroclaw-2-pokojowe-43-m2-b4s7c4,ponad miesiąc temu,15.0,Wrocław,,Mieszkanie,2,43,True,748 000,17 395zł / m²,748000.0,17395.0,43.0,Wrocław
3720376,https://adresowo.pl/o/mieszkanie-wroclaw-kozanow-ul-celtycka-3-pokojowe-d5b9s8,wczoraj,10.0,Wrocław Kozanów,ul. Celtycka,Mieszkanie,3,65,True,650 000,10 000zł / m²,650000.0,10000.0,65.0,Wrocław
3720036,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-pomorska-3-pokojowe-z9d7a5,2 dni temu,17.0,Wrocław Śródmieście,ul. Pomorska,Mieszkanie,3,69,True,885 000,12 739zł / m²,885000.0,12739.0,69.0,Wrocław
3531380,https://adresowo.pl/o/mieszkanie-wroclaw-oltaszyn-ul-orawska-2-pokojowe-r5o2r0,,8.0,Wrocław Ołtaszyn,ul. Orawska,Mieszkanie,2,48,True,zapytaj o cenę,,,,48.0,Wrocław
3721996,https://adresowo.pl/o/mieszkanie-wroclaw-maslice-ul-wegliniecka-3-pokojowe-v8v1c2,dzisiajnowe,8.0,Wrocław Maślice,ul. Węgliniecka,Mieszkanie,3,51,True,649 000,12 801zł / m²,649000.0,12801.0,51.0,Wrocław
3721640,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-krzycka-2-pokojowe-x3b5x5,dzisiajnowe,7.0,Wrocław Krzyki,ul. Krzycka,Mieszkanie,2,40,True,448 999,11 128zł / m²,448999.0,11128.0,40.0,Wrocław
3719816,https://adresowo.pl/o/mieszkanie-wroclaw-popowice-ul-popowicka-3-pokojowe-h9g7s5,3 dni temu,8.0,Wrocław Popowice,ul. Popowicka,Mieszkanie,3,62,True,682 000,11 000zł / m²,682000.0,11000.0,62.0,Wrocław
3719792,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-icchaka-lejba-pereca-2-pokojowe-o9z2q8,3 dni temu,14.0,Wrocław Fabryczna,ul. Icchaka Lejba Pereca,Mieszkanie,2,52,True,590 000,11 361zł / m²,590000.0,11361.0,52.0,Wrocław
3531284,https://adresowo.pl/o/mieszkanie-wroclaw-ul-gen-romualda-traugutta-2-pokojowe-y6g5k0,,6.0,Wrocław,ul. gen. Romualda Traugutta,Mieszkanie,2,68,True,zapytaj o cenę,,,,68.0,Wrocław
3721634,https://adresowo.pl/o/mieszkanie-wroclaw-plac-grunwaldzki-2-pokojowe-33-m2-t3q5c1,dzisiajnowe,8.0,Wrocław Plac Grunwaldzki,,Mieszkanie,2,33,True,438 999,13 303zł / m²,438999.0,13303.0,33.0,Wrocław
3721626,https://adresowo.pl/o/mieszkanie-wroclaw-ul-wladyslawa-jagielly-2-pokojowe-v1m8w4,dzisiajnowe,11.0,Wrocław,ul. Władysława Jagiełły,Mieszkanie,2,38,True,665 000,17 621zł / m²,665000.0,17621.0,38.0,Wrocław
3719716,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-jaroslawa-iwaszkiewicza-2-pokojowe-u7j6j5,3 dni temu,10.0,Wrocław Fabryczna,ul. Jarosława Iwaszkiewicza,Mieszkanie,2,53,True,713 475,13 500zł / m²,713475.0,13500.0,53.0,Wrocław
3719678,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gen-mariusza-zaruskiego-3-pokojowe-c3l3j8,3 dni temu,8.0,Wrocław Krzyki,ul. gen. Mariusza Zaruskiego,Mieszkanie,3,75,True,1 090 000,14 533zł / m²,1090000.0,14533.0,75.0,Wrocław
3682924,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-miedzyleska-2-pokojowe-p2s7l1,,6.0,Wrocław Krzyki,ul. Międzyleska,Mieszkanie,2,39,True,zapytaj o cenę,,,,39.0,Wrocław
3720528,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-3-pokojowe-50-m2-b2k5e9,wczoraj,,Wrocław Śródmieście,,Mieszkanie,3,51,True,659 000,13 008zł / m²,659000.0,13008.0,51.0,Wrocław
3720526,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-jelenia-2-pokojowe-m3v0b0,wczoraj,,Wrocław Fabryczna,ul. Jelenia,Mieszkanie,2,33,True,499 000,15 121zł / m²,499000.0,15121.0,33.0,Wrocław
3719588,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-buforowa-2-pokojowe-q3o1v7,3 dni temu,13.0,Wrocław Krzyki,ul. Buforowa,Mieszkanie,2,43,True,612 000,14 233zł / m²,612000.0,14233.0,43.0,Wrocław
3719230,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-olbrachtowska-4-pokojowe-x4v5m5,3 dni temu,6.0,Wrocław Fabryczna,ul. Olbrachtowska,Mieszkanie,4,65,True,849 900,13 075zł / m²,849900.0,13075.0,65.0,Wrocław
3531628,https://adresowo.pl/o/mieszkanie-wroclaw-popowice-ul-legnicka-2-pokojowe-m3w1b2,,8.0,Wrocław Popowice,ul. Legnicka,Mieszkanie,2,46,True,zapytaj o cenę,,,,46.0,Wrocław
3719910,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-grabiszynska-1-pokoj-u6b3p6,3 dni temu,11.0,Wrocław Stare Miasto,ul. Grabiszyńska,Mieszkanie,1,27,True,378 000,13 995zł / m²,378000.0,13995.0,27.0,Wrocław
